time,x,y,yaw
15236.565031665,-2.7216783565608846,2.0998254471433735,-1.6363581463456047
15236.566132432,-2.7216783565608846,2.0998254471433735,-1.6363581463456047
15236.569060972,-2.7216783565608846,2.0998254471433735,-1.6363581463456047
15236.582751728,-2.7216783565608846,2.0998254471433735,-1.6363581463456047
15236.591652025,-2.7216783565608846,2.0998254471433735,-1.6363581463456047
15236.600862941,-2.7216783565608846,2.0998254471433735,-1.6363581463456047
15236.611222885,-2.7216783565608846,2.0998254471433735,-1.6363581463456047
15236.620627017,-2.7216783565608846,2.0998254471433735,-1.6363581463456047
15236.62195315,-2.7216783565608846,2.0998254471433735,-1.6363581463456047
15236.622426828,-2.7216783565608846,2.0998254471433735,-1.636373762762535
15236.631021186,-2.7216783565608846,2.0998254471433735,-1.636373762762535
15236.639169084,-2.7216783565608846,2.0998254471433735,-1.636373762762535
15236.650376426,-2.7216783565608846,2.0998254471433735,-1.636373762762535
15236.661326576,-2.7216783565608846,2.0998254471433735,-1.636373762762535
15236.664991395,-2.7216800127923495,2.0998001907037693,-1.6361845776200186
15236.671753019,-2.7216800127923495,2.0998001907037693,-1.6361845776200186
15236.672222047,-2.7216800127923495,2.0998001907037693,-1.6361845776200186
15236.681328927,-2.7216800127923495,2.0998001907037693,-1.6361845776200186
15236.6894518,-2.7216800127923495,2.0998001907037693,-1.6361845776200186
15236.700149494,-2.7216800127923495,2.0998001907037693,-1.6361845776200186
15236.714266598,-2.7216800127923495,2.0998001907037693,-1.6361845776200186
15236.715321818,-2.7217704085921217,2.0984364062116483,-1.6377805515885246
15236.716798116,-2.7217704085921217,2.0984364062116483,-1.6377805515885246
15236.720020904,-2.7217704085921217,2.0984364062116483,-1.6377805515885246
15236.73113131,-2.7217704085921217,2.0984364062116483,-1.6377805515885246
15236.738775707,-2.7217704085921217,2.0984364062116483,-1.6377805515885246
15236.749717613,-2.7217704085921217,2.0984364062116483,-1.6377805515885246
15236.761642974,-2.7217704085921217,2.0984364062116483,-1.6377805515885246
15236.762434023,-2.7219689419100312,2.095532455896013,-1.6403329416870962
15236.766007736,-2.7219689419100312,2.095532455896013,-1.6403329416870962
15236.77828335,-2.7219689419100312,2.095532455896013,-1.6403329416870962
15236.787403484,-2.7219689419100312,2.095532455896013,-1.6403329416870962
15236.790675465,-2.7219689419100312,2.095532455896013,-1.6403329416870962
15236.801040578,-2.7219689419100312,2.095532455896013,-1.6403329416870962
15236.810703621,-2.7219689419100312,2.095532455896013,-1.6403329416870962
15236.820228703,-2.7222967785722987,2.0912421465226623,-1.6537898823380355
15236.8222012,-2.7222967785722987,2.0912421465226623,-1.6537898823380355
